age,dc_key,dispatch_date_time,geometry,hispanic,location_block,neighborhood,police_district,race,sex,time_offset,weapon,year,zip_code
26,201224053449,2012-06-27 16:00:00+00:00,POINT (2709150.279806389 253824.8598302106),1,KENSINGTON AV  / E TIOGA ST,Harrowgate,24.0,Black,Male,204739200.0,firearm,2012,19134.0
41,201212046721,2012-06-27 13:00:00+00:00,POINT (2676036.142082417 232287.628450849),0,1100 BLOCK S RUBY ST,Kingsessing,12.0,Black,Male,204728400.0,firearm,2012,19143.0
21,201202044323,2012-06-26 01:00:00+00:00,POINT (2706913.80642814 269133.186475217),1,5500 BLOCK NEWTOWN AV,Lawndale,2.0,Black,Male,204598800.0,unknown,2012,19120.0
26,201216026937,2012-06-24 23:00:00+00:00,POINT (2683857.419228123 240146.2014055364),0,600 BLOCK N 38TH ST,Mantua,16.0,Black,Male,204505200.0,firearm,2012,19104.0
25,201216026847,2012-06-24 01:00:00+00:00,POINT (2682317.674792999 237622.8120907123),0,800 BLOCK N 43RD ST,West Powelton,16.0,Black,Male,204426000.0,firearm,2012,19104.0
44,201203041321,2012-06-24 01:00:00+00:00,POINT (2694860.251514467 225039.3875521538),0,2200 BLOCK S 8TH ST,Lower Moyamensing,3.0,White,Male,204426000.0,knife,2012,19148.0
31,201239042825,2012-06-24 01:00:00+00:00,POINT (2687244.797484537 255659.0990740437),0,3200 BLOCK N SPANGLER ST,Allegheny West,39.0,Black,Male,204426000.0,firearm,2012,19129.0
18,201222051682,2012-06-22 22:00:00+00:00,POINT (2696516.143286175 243766.4160139615),0,1300 BLOCK N 10TH ST,Yorktown,22.0,Black,Male,204328800.0,firearm,2012,19122.0
19,201225050749,2012-06-22 21:00:00+00:00,POINT (2697778.228361968 256137.9982756921),1,3600 BLOCK N 11TH ST,Franklinville,25.0,White,Male,204325200.0,firearm,2012,19140.0
79,201212035223,2012-06-22 15:00:00+00:00,POINT (2673478.414323538 225609.2734707936),0,6600 BLOCK YOCUM ST,Paschall,12.0,White,Male,204303600.0,firearm,2012,19142.0
30,201203040744,2012-06-22 00:00:00+00:00,POINT (2695665.03269539 231035.9733616365),0,900 BLOCK S 8TH ST,Bella Vista,3.0,White,Male,204249600.0,unknown,2012,19147.0
20,201212045223,2012-06-20 20:00:00+00:00,POINT (2675798.349647843 230237.7975291807),0,1600 BLOCK S FRAZIER ST,Kingsessing,12.0,Black,Female,204148800.0,firearm,2012,19143.0
31,201106002489,2012-06-16 03:00:00+00:00,POINT (2699368.360897277 237489.6810791956),0,300 BLOCK N 2ND ST,Old City,6.0,Black,Male,203742000.0,firearm,2012,19106.0
31,201217028858,2012-06-16 02:00:00+00:00,POINT (2692175.30283867 230059.8709520572),0,S 15TH ST  / FEDERAL ST,Point Breeze,17.0,Black,Male,203738400.0,firearm,2012,19146.0
70,201205011562,2012-06-15 06:00:00+00:00,POINT (2674158.798517471 267445.2613043145),0,300 BLOCK PARKER AV,Roxborough Park,5.0,White,Female,203666400.0,rope,2012,19128.0
43,201222049206,2012-06-14 18:00:00+00:00,POINT (2696418.98366578 250937.2068243943),0,1200 BLOCK TUCKER ST,Hartranft,22.0,Black,Male,203623200.0,knife,2012,19133.0
23,201212043064,2012-06-13 17:00:00+00:00,POINT (2669170.757329209 215394.9032593655),0,8400 BLOCK LINDBERGH BLVD,Eastwick,12.0,Black,Male,203533200.0,firearm,2012,19153.0
22,201215055095,2012-06-12 19:00:00+00:00,POINT (2714962.797707761 260401.0516084793),0,4700 BLOCK GRISCOM ST,Frankford,15.0,Black,Male,203454000.0,firearm,2012,19124.0
67,201214039007,2012-06-12 17:00:00+00:00,POINT (2692566.522705151 268457.2965811034),0,600 BLOCK CHURCH LN,East Germantown,14.0,Black,Male,203446800.0,brick,2012,19144.0
21,201222048111,2012-06-12 01:00:00+00:00,POINT (2693762.381275846 249065.6839798611),0,2200 BLOCK N COLORADO ST,Stanton,22.0,Black,Male,203389200.0,firearm,2012,19132.0
23,201222048442,2012-06-11 23:00:00+00:00,POINT (2697284.799814979 250014.62871919),0,1000 BLOCK W CUMBERLAND ST,Hartranft,22.0,Black,Male,203382000.0,firearm,2012,19133.0
27,201214044463,2012-06-11 16:00:00+00:00,POINT (2687276.42713599 269023.4550880233),0,0 BLOCK W POMONA ST,West Central Germantown,14.0,Black,Male,203356800.0,firearm,2012,19144.0
24,201226031154,2012-06-11 00:00:00+00:00,POINT (2700207.285630543 241274.117184035),0,1000 BLOCK N HANCOCK ST,Northern Liberties,26.0,Black,Male,203299200.0,firearm,2012,19123.0
28,201218033141,2012-06-09 20:00:00+00:00,POINT (2669626.655027452 235722.941562891),0,COBBS CREEK PKWY  / CEDAR AV,Cobbs Creek,18.0,Black,Male,203198400.0,firearm,2012,19143.0
81,201116055364,2012-06-08 21:00:00+00:00,POINT (2681560.37545434 241177.0337608606),0,800 BLOCK N 41ST ST,Belmont,16.0,Black,Male,203115600.0,firearm,2012,19104.0
41,201212041129,2012-06-06 23:00:00+00:00,POINT (2674943.357179078 226716.9853345525),0,S 62ND ST / WOODLAND AV,Paschall,12.0,Black,Male,202950000.0,knife,2012,19142.0
26,201225045906,2012-06-06 16:00:00+00:00,POINT (2699395.686932601 254933.6060998485),0,3400 BLOCK N MARSHALL ST,Franklinville,25.0,Black,Male,202924800.0,firearm,2012,19140.0
26,201222045973,2012-06-05 14:00:00+00:00,POINT (2693654.952868573 249248.0592332575),0,2200 BLOCK N BOUVIER ST,Stanton,22.0,Black,Male,202831200.0,firearm,2012,19132.0
44,201201025628,2012-06-05 11:00:00+00:00,POINT (2685231.286776893 224715.1191068951),0,2500 BLOCK S NEWKIRK ST,Grays Ferry,1.0,Black,Male,202820400.0,firearm,2012,19145.0
39,201212040282,2012-06-04 20:00:00+00:00,POINT (2673571.314253457 226478.5814791314),0,2000 BLOCK S SIMPSON ST,Paschall,12.0,Black,Male,202766400.0,firearm,2012,19142.0
57,201226029666,2012-06-04 10:00:00+00:00,POINT (2702036.307943623 248060.6448025572),1,1900 BLOCK E DAUPHIN ST,East Kensington,26.0,White,Male,202730400.0,knife,2012,19125.0
45,201214041959,2012-06-03 02:00:00+00:00,POINT (2692447.238417548 269792.7217969596),0,5600 BLOCK CHEW AV,East Germantown,14.0,Black,Male,202615200.0,firearm,2012,19144.0
29,201235042425,2012-06-01 22:00:00+00:00,POINT (2703151.576092418 268051.8254881913),0,5800 BLOCK N AMERICAN ST,Olney,35.0,Black,Male,202514400.0,firearm,2012,19120.0
52,201212039171,2012-06-01 05:00:00+00:00,POINT (2672759.237014857 222289.7839606177),0,S 71ST ST  / ELMWOOD AV,Elmwood,12.0,Black,Male,202453200.0,firearm,2012,19142.0
17,201203035475,2012-05-31 22:00:00+00:00,POINT (2696432.40120244 226909.2330175409),0,1700 BLOCK S 5TH ST,Dickinson Narrows,3.0,Black,Male,202428000.0,firearm,2012,19148.0
27,201214040241,2012-05-30 19:00:00+00:00,POINT (2693890.2050159 266507.0039980637),0,400 BLOCK E BRINGHURST ST,Wister,14.0,Black,Female,202330800.0,unknown,2012,19144.0
22,201222044437,2012-05-30 16:00:00+00:00,POINT (2687613.163577564 251303.1970813093),0,2500 BLOCK N NAPA ST,Strawberry Mansion,22.0,Black,Male,202320000.0,firearm,2012,19132.0
33,201216022917,2012-05-30 09:00:00+00:00,POINT (2683527.683927918 239818.0981798049),0,3800 BLOCK HAVERFORD AV,Mantua,16.0,Black,Male,202294800.0,firearm,2012,19104.0
23,201222044304,2012-05-30 03:00:00+00:00,POINT (2693163.762173117 248931.953464098),0,2200 BLOCK N GRATZ ST,Stanton,22.0,Black,Male,202273200.0,firearm,2012,19132.0
42,201239034258,2012-05-29 22:00:00+00:00,POINT (2688239.425732922 254733.813724758),0,3100 BLOCK N NAPA ST,Allegheny West,39.0,Black,Male,202255200.0,firearm,2012,19132.0
20,201222043824,2012-05-29 14:00:00+00:00,POINT (2692667.599498736 243037.5656366078),0,1700 BLOCK RIDGE AVE,Francisville,22.0,Black,Male,202226400.0,firearm,2012,19130.0
41,201235041583,2012-05-28 23:00:00+00:00,POINT (2696255.136254479 262745.2349346463),0,4600 BLOCK N 16TH ST,Logan,35.0,Black,Male,202172400.0,firearm,2012,19140.0
17,201212038560,2012-05-28 23:00:00+00:00,POINT (2674940.890064927 225440.07820857),0,6400 BLOCK GLENMORE AV,Elmwood,12.0,Black,Male,202172400.0,firearm,2012,19142.0
27,201201024161,2012-05-27 06:00:00+00:00,POINT (2688013.350186059 225945.0168870054),0,2200 BLOCK S HEMBERGER ST,West Passyunk,1.0,Black,Male,202024800.0,firearm,2012,19145.0
44,201212037659,2012-05-26 03:00:00+00:00,POINT (2674458.506006246 231616.729544366),0,5600 BLOCK WILLOWS AV,Kingsessing,12.0,Black,Male,201927600.0,firearm,2012,19143.0
57,201208019243,2012-05-24 22:00:00+00:00,POINT (2743401.045926979 290339.9092234348),0,3300 BLOCK FAIRDALE RD,Parkwood Manor,8.0,White,Female,201823200.0,firearm,2012,19154.0
1,201215048171,2012-05-24 16:00:00+00:00,POINT (2723786.518874459 262593.6173606758),0,6300 BLOCK DITMAN ST,Wissinoming,15.0,Black,Male,201801600.0,,2012,19135.0
1,201215048170,2012-05-24 16:00:00+00:00,POINT (2723786.518874459 262593.6173606758),0,6300 BLOCK DITMAN ST,Wissinoming,15.0,Black,Female,201801600.0,,2012,19135.0
24,201217024492,2012-05-23 22:00:00+00:00,POINT (2686357.71437652 229843.8388248225),0,2700 BLOCK REED ST,Grays Ferry,17.0,Black,Male,201736800.0,firearm,2012,19146.0
20,201235039767,2012-05-23 08:00:00+00:00,POINT (2706478.315492029 265290.6926658365),0,500 BLOCK GENEVA AVE,Olney,35.0,Black,Male,201686400.0,firearm,2012,19120.0
20,201224043306,2012-05-22 01:00:00+00:00,POINT (2704932.016358197 251318.6682683184),0,2900 BLOCK RORER ST,Upper Kensington,24.0,Black,Male,201574800.0,firearm,2012,19134.0
26,201215047002,2012-05-20 22:00:00+00:00,POINT (2712544.320951684 259410.997151892),1,1200 BLOCK ADAMS AVE,Frankford,15.0,White,Male,201477600.0,firearm,2012,19124.0
19,201235039124,2012-05-20 22:00:00+00:00,POINT (2696358.737958168 262078.9855402),0,4600 BLOCK N SYDENHAM ST,Logan,35.0,Black,Male,201477600.0,firearm,2012,19140.0
22,201212035989,2012-05-20 05:00:00+00:00,POINT (2674479.673552426 233078.9205964821),0,900 BLOCK S CONESTOGA ST,Kingsessing,12.0,Black,Male,201416400.0,firearm,2012,19143.0
33,201226026188,2012-05-19 22:00:00+00:00,POINT (2699358.237826531 249608.3258691622),0,500 BLOCK W CUMBERLAND ST,West Kensington,26.0,Black,Male,201391200.0,firearm,2012,19133.0
22,201222036649,2012-05-18 00:00:00+00:00,POINT (2694760.814721351 251007.7264523928),0,2600 BLOCK N 16TH ST,Stanton,22.0,Black,Male,201225600.0,firearm,2012,19132.0
22,201219039370,2012-05-17 21:00:00+00:00,POINT (2674714.255948469 243790.8999206034),0,5400 BLOCK SHARSWOOD ST,Carroll Park,19.0,Black,Male,201214800.0,firearm,2012,19131.0
53,201219039094,2012-05-17 04:00:00+00:00,POINT (2673568.819676974 239362.8003103757),0,5600 BLOCK ARCH ST,Haddington,19.0,Black,Male,201153600.0,knife,2012,19139.0
31,201214037009,2012-05-17 02:00:00+00:00,POINT (2688039.032960888 279577.5383188467),0,1100 BLOCK E MOUNT AIRY AVE,Cedarbrook,14.0,Black,Female,201146400.0,firearm,2012,19150.0
21,201235037393,2012-05-14 20:00:00+00:00,POINT (2703304.810313921 270022.8775898742),0,200 BLOCK SPARKS ST,Olney,35.0,Black,Female,200952000.0,firearm,2012,19120.0
21,201235037337,2012-05-14 20:00:00+00:00,POINT (2703304.810313921 270022.8775898742),0,200 BLOCK SPARKS ST,Olney,35.0,Black,Male,200952000.0,firearm,2012,19120.0
19,201225038664,2012-05-14 20:00:00+00:00,POINT (2699329.178488057 258779.3763988448),0,800 BLOCK W LYCOMING ST,Hunting Park,25.0,Black,Male,200952000.0,firearm,2012,19140.0
22,201225037858,2012-05-12 06:00:00+00:00,POINT (2708224.585254693 261310.5137198783),1,700 BLOCK MAPLE LA,Juniata Park,25.0,White,Female,200728800.0,firearm,2012,19124.0
20,201212033119,2012-05-09 21:00:00+00:00,POINT (2675462.461726705 224907.505359205),0,6400 BLOCK ELMWOOD AVE,Elmwood,12.0,Black,Male,200523600.0,firearm,2012,19142.0
40,201224039022,2012-05-09 17:00:00+00:00,POINT (2712115.643273643 251901.0990476497),1,3600 BLOCK ARAMINGO AVE,Harrowgate,24.0,White,Male,200509200.0,firearm,2012,19134.0
52,201222038198,2012-05-08 22:00:00+00:00,POINT (2693203.17750596 249219.4188721494),0,2200 BLOCK N GRATZ ST,Stanton,22.0,Black,Female,200440800.0,unknown,2012,19132.0
18,201215042466,2012-05-07 16:00:00+00:00,POINT (2715425.256853253 257959.3398615462),0,1900 BLOCK KINSEY ST,Frankford,15.0,Black,Male,200332800.0,firearm,2012,19124.0
23,201226023337,2012-05-06 02:00:00+00:00,POINT (2699631.553697797 246976.9730513169),0,2000 BLOCK N 4TH ST,West Kensington,26.0,Black,Male,200196000.0,firearm,2012,19122.0
21,201214033942,2012-05-05 15:00:00+00:00,POINT (2693344.725612051 270332.3154838618),0,5600 BLOCK NELSON ST,East Germantown,14.0,Black,Male,200156400.0,firearm,2012,19138.0
43,201226023173,2012-05-05 10:00:00+00:00,POINT (2700219.582857284 249546.3909025796),1,300 BLOCK W CUMBERLAND ST,West Kensington,26.0,Black,Male,200138400.0,firearm,2012,19133.0
16,201219034699,2012-05-03 20:00:00+00:00,POINT (2670972.187148302 241383.3042564008),0,N 62ND ST  / CALLOWHILL ST,Haddington,19.0,Black,Male,200001600.0,firearm,2012,19151.0
33,201235022541,2012-05-01 19:00:00+00:00,POINT (2701776.605661368 266378.3465720183),0,N 5TH ST  / W TABOR RD,Olney,35.0,Black,Male,199825200.0,auto,2012,19120.0
42,201225034459,2012-05-01 06:00:00+00:00,POINT (2696820.283549262 256894.6603355593),0,1300 BLOCK W ERIE AVE,Franklinville,25.0,Black,Male,199778400.0,firearm,2012,19140.0
22,201216018060,2012-04-30 21:00:00+00:00,POINT (2680201.898282033 239915.698103492),0,600 BLOCK N 44TH ST,Haverford North,16.0,Black,Male,199746000.0,firearm,2012,19104.0
37,201225034358,2012-04-30 20:00:00+00:00,POINT (2701292.201550647 260960.3225063218),1,4500 BLOCK N LAWRENCE ST,Feltonville,25.0,White,Male,199742400.0,firearm,2012,19140.0
35,201224035163,2012-04-28 15:00:00+00:00,POINT (2705706.87041892 249167.9902554202),0,2100 BLOCK E SOMERSET ST,Richmond,24.0,Black,Female,199551600.0,firearm,2012,19134.0
35,201203026403,2012-04-28 03:00:00+00:00,POINT (2696440.264085235 225746.5044198951),0,400 BLOCK MC KEAN ST,Greenwich,3.0,Black,Male,199508400.0,knife,2012,19148.0
21,201212029582,2012-04-26 12:00:00+00:00,POINT (2675517.397977399 232410.0253903508),0,5400 BLOCK PENTRIDGE ST,Kingsessing,12.0,Black,Male,199368000.0,firearm,2012,19143.0
45,201218022023,2012-04-22 19:00:00+00:00,POINT (2671974.723679447 238689.4242886453),0,0 BLOCK S SALFORD ST,Cobbs Creek,18.0,Black,Male,199047600.0,firearm,2012,19139.0
45,201217018518,2012-04-20 15:00:00+00:00,POINT (2684962.738271959 229509.4151424113),0,1500 BLOCK S CORLIES ST,Grays Ferry,17.0,Black,Female,198860400.0,firearm,2012,19146.0
31,201235030247,2012-04-20 01:00:00+00:00,POINT (2698467.729049142 275493.3685635646),0,7000 BLOCK N 15TH ST,West Oak Lane,35.0,Black,Male,198810000.0,firearm,2012,19126.0
22,201212027359,2012-04-17 22:00:00+00:00,POINT (2675708.129164172 231977.4296253212),0,5400 BLOCK FLORENCE AVE,Kingsessing,12.0,Black,Male,198626400.0,firearm,2012,19143.0
41,201208015782,2012-04-16 23:00:00+00:00,POINT (2747078.907117455 285055.707619851),1,4200 BLOCK WOODHAVEN RD,Millbrook,8.0,White,Male,198543600.0,firearm,2012,19154.0
50,201225029757,2012-04-15 11:00:00+00:00,POINT (2696641.823493834 252360.1149965528),0,1200 BLOCK W CAMBRIA ST,Hartranft,25.0,Black,Female,198414000.0,knife,2012,19133.0
18,201235028705,2012-04-14 23:00:00+00:00,POINT (2698606.356465878 262324.0767203299),0,1100 BLOCK W WYOMING AV,Logan,35.0,Black,Male,198370800.0,firearm,2012,19140.0
20,201212026351,2012-04-14 12:00:00+00:00,POINT (2675622.920063717 228110.0814561079),0,5900 BLOCK GREENWAY AV,Paschall,12.0,Black,Male,198331200.0,firearm,2012,19143.0
22,201202024739,2012-04-13 22:00:00+00:00,POINT (2713745.766699608 271139.5958360262),0,6400 BLOCK OXFORD AVE,Oxford Circle,2.0,Black,Male,198280800.0,firearm,2012,19111.0
1,201125065474,2012-04-12 03:00:00+00:00,POINT (2700065.944444747 261280.4883022069),1,4500 BLOCK N 7TH ST,Hunting Park,25.0,White,Male,198126000.0,narc,2012,19140.0
40,201224029667,2012-04-11 23:00:00+00:00,POINT (2707405.627292826 253926.8333213787),1,900 BLOCK E RUSSELL ST,Harrowgate,24.0,White,Male,198111600.0,firearm,2012,19134.0
22,201212025599,2012-04-11 18:00:00+00:00,POINT (2678150.790792912 230583.2007771631),0,S 53RD ST  / GREENWAY AV,Southwest Schuylkill,12.0,Black,Male,198093600.0,firearm,2012,19143.0
26,201216014421,2012-04-07 06:00:00+00:00,POINT (2681528.409505081 245090.0085774257),0,4000 BLOCK CEDAR GROVE DR,West Park,16.0,Black,Male,197704800.0,firearm,2012,19131.0
43,201219026940,2012-04-06 02:00:00+00:00,POINT (2675971.586403958 238461.0407059736),0,5200 BLOCK MARKET ST,Haddington,19.0,Black,Female,197604000.0,firearm,2012,19139.0
38,201219026924,2012-04-06 02:00:00+00:00,POINT (2675971.586403958 238461.0407059736),0,5200 BLOCK MARKET ST,Haddington,19.0,Black,Male,197604000.0,firearm,2012,19139.0
28,201218017022,2012-04-01 04:00:00+00:00,POINT (2671224.212889903 239053.9114013814),0,N 60TH ST  / MARKET ST,Cobbs Creek,18.0,Black,Male,197179200.0,firearm,2012,19139.0
33,201225025649,2012-04-01 02:00:00+00:00,POINT (2701866.104767574 260895.2244479283),0,4500 BLOCK N 3RD ST,Feltonville,25.0,Black,Female,197172000.0,firearm,2012,19140.0
46,201222026174,2012-03-31 23:00:00+00:00,POINT (2690982.627423797 251189.7762487616),0,2300 BLOCK W SERGEANT ST,Strawberry Mansion,22.0,Black,Male,197161200.0,knife,2012,19132.0
24,201218016972,2012-03-31 23:00:00+00:00,POINT (2675591.927321484 236266.219332935),0,5200 BLOCK DELANCEY ST,Cobbs Creek,18.0,Black,Male,197161200.0,firearm,2012,19143.0
28,201225025318,2012-03-30 23:00:00+00:00,POINT (2699699.071226763 261309.250811458),0,4500 BLOCK N 8TH ST,Hunting Park,25.0,Black,Male,197074800.0,firearm,2012,19140.0
36,201225024684,2012-03-28 23:00:00+00:00,POINT (2698124.147175839 251614.7308438043),0,2800 BLOCK N 9TH ST,Hartranft,25.0,Black,Male,196902000.0,firearm,2012,19133.0
28,201239019665,2012-03-28 02:00:00+00:00,POINT (2691913.941759246 257022.9103858701),0,2300 BLOCK W HUNTING PARK AVE,Tioga,39.0,Black,Male,196826400.0,firearm,2012,19140.0
19,201215028231,2012-03-26 23:00:00+00:00,POINT (2719240.515738305 263883.3121522613),0,5700 BLOCK FRANKFORD AVE,Mayfair,15.0,Black,Male,196729200.0,firearm,2012,19135.0
31,201219023558,2012-03-24 20:00:00+00:00,POINT (2669785.485242913 241158.8284526932),1,300 BLOCK N 64TH ST,Overbrook,19.0,White,Female,196545600.0,firearm,2012,19139.0
21,201217013909,2012-03-24 19:00:00+00:00,POINT (2686465.621082741 229381.069685229),0,S 27TH ST  / DICKINSON ST,Grays Ferry,17.0,Black,Male,196542000.0,firearm,2012,19146.0
41,201217013897,2012-03-24 17:00:00+00:00,POINT (2690764.206278991 232912.5722665001),0,700 BLOCK S 19TH ST,Graduate Hospital,17.0,Black,Male,196534800.0,knife,2012,19146.0
56,201219022447,2012-03-22 13:00:00+00:00,POINT (2672294.165905877 248745.9146411171),0,5700 BLOCK WYNDALE AVE,Wynnefield,19.0,Black,Female,196347600.0,firearm,2012,19131.0
6,201201012584,2012-03-20 23:00:00+00:00,POINT (2688601.933578839 227566.8445660124),0,1800 BLOCK S 22ND ST,West Passyunk,1.0,Black,Male,196210800.0,unknown,2012,19145.0
1,201224021393,2012-03-20 12:00:00+00:00,POINT (2705189.061975088 251814.5989369343),1,3000 BLOCK HARTVILLE ST,Upper Kensington,24.0,Black,Male,196171200.0,hands,2012,19134.0
21,201225021888,2012-03-19 21:00:00+00:00,POINT (2701438.390604807 252919.6188344093),0,3100 BLOCK N 2ND ST,Upper Kensington,25.0,Black,Male,196117200.0,firearm,2012,19133.0
26,201225021739,2012-03-19 20:00:00+00:00,POINT (2700277.885341488 255364.5671277787),1,N 5TH ST  / W SEDGLEY AV,Franklinville,25.0,White,Male,196113600.0,firearm,2012,19140.0
19,201218014071,2012-03-19 07:00:00+00:00,POINT (2679480.017200767 236965.0992160377),0,100 BLOCK S 46TH ST,Spruce Hill,18.0,Black,Male,196066800.0,knife,2012,19139.0
29,201209011469,2012-03-17 20:00:00+00:00,POINT (2692490.770937966 242299.627504926),0,1800 BLOCK WYLIE ST,Francisville,9.0,Black,Male,195940800.0,firearm,2012,19130.0
44,201035044676,2012-03-16 12:00:00+00:00,POINT (2696084.647920994 273513.6673994919),0,6600 BLOCK N UBER ST,West Oak Lane,35.0,Asian,Male,195825600.0,hands/feet,2012,19138.0
28,201222021277,2012-03-14 17:00:00+00:00,POINT (2691489.673526237 248681.0993335468),0,2200 BLOCK EDGLEY ST,Stanton,22.0,Black,Male,195670800.0,firearm,2012,19121.0
82,201108052379,2012-03-14 07:00:00+00:00,POINT (2736083.563947783 278092.2298000786),0,3400 BLOCK KIRKWOOD RD,Academy Gardens,8.0,White,Male,195634800.0,none,2012,19114.0
22,201235020136,2012-03-14 05:00:00+00:00,POINT (2701557.019054493 266684.1146732187),0,5500 BLOCK N FAIRHILL ST,Olney,35.0,Black,Male,195627600.0,knife,2012,19120.0
27,201239016322,2012-03-13 21:00:00+00:00,POINT (2693082.690733984 256693.1068652326),0,3500 BLOCK N 21ST ST,Tioga,39.0,Black,Male,195598800.0,firearm,2012,19140.0
17,201225019883,2012-03-12 20:00:00+00:00,POINT (2698186.073445139 252372.96453973),0,2900 BLOCK N 9TH ST,Hartranft,25.0,Black,Male,195508800.0,firearm,2012,19133.0
18,201225019875,2012-03-12 20:00:00+00:00,POINT (2698186.073445139 252372.96453973),0,2900 BLOCK N 09TH ST,Hartranft,25.0,Black,Male,195508800.0,firearm,2012,19133.0
43,201235019654,2012-03-12 18:00:00+00:00,POINT (2694687.597619214 269103.1324757444),0,2100 BLOCK CONLYN ST,Ogontz,35.0,Black,Male,195501600.0,firearm,2012,19138.0
25,201224018794,2012-03-11 06:00:00+00:00,POINT (2707931.348523193 254480.102971076),1,3500 BLOCK I ST,Harrowgate,24.0,White,Male,195372000.0,firearm,2012,19134.0
28,201202016659,2012-03-10 19:00:00+00:00,POINT (2710210.416966981 270592.2229139054),1,6000 BLOCK RISING SUN AV,Lawndale,2.0,White,Female,195332400.0,firearm,2012,19111.0
25,201203014823,2012-03-10 04:00:00+00:00,POINT (2699414.388811881 229663.3468180206),0,1000 BLOCK S CHRISTOPHER COLUMBUS BLVD,Riverfront,3.0,Black,Male,195278400.0,firearm,2012,19147.0
39,201222019996,2012-03-10 00:00:00+00:00,POINT (2694020.275964235 248719.3260655925),0,N 17TH ST  / W SUSQUEHANNA AV,Stanton,22.0,Black,Male,195264000.0,firearm,2012,19132.0
46,201222019995,2012-03-10 00:00:00+00:00,POINT (2694020.275964235 248719.3260655925),0,1600 BLOCK W SUSQUEHANNA AVE,Stanton,22.0,Black,Male,195264000.0,firearm,2012,19132.0
35,201222018688,2012-03-05 03:00:00+00:00,POINT (2686664.21066362 246796.7733286487),0,3200 BLOCK CECIL B MOORE AV,Strawberry Mansion,22.0,Black,Male,194842800.0,firearm,2012,19121.0
26,201235017470,2012-03-04 23:00:00+00:00,POINT (2696869.240517503 262595.8523298134),0,1400 BLOCK W WYOMING AV,Logan,35.0,Black,Male,194828400.0,firearm,2012,19141.0
26,201239013966,2012-03-04 03:00:00+00:00,POINT (2689283.595797873 252212.6883575559),0,2700 BLOCK N 28TH ST,Allegheny West,22.0,Black,Male,194756400.0,firearm,2012,19132.0
37,201222018133,2012-03-03 23:00:00+00:00,POINT (2695498.024164658 242702.6798527561),0,900 BLOCK N 12TH ST,West Poplar,22.0,Black,Male,194742000.0,knife,2012,19123.0
53,201239013738,2012-03-03 09:00:00+00:00,POINT (2690127.520355855 252094.4516689501),0,N 26TH ST  / W STERNER ST,Allegheny West,39.0,White,Male,194691600.0,firearm,2012,19132.0
30,201222017570,2012-03-01 04:00:00+00:00,POINT (2693225.505860699 248846.8117936491),0,2200 BLOCK N CLEVELAND ST,Stanton,22.0,Black,Male,194500800.0,firearm,2012,19132.0
36,201219016687,2012-02-29 23:00:00+00:00,POINT (2681727.158850321 253634.1084547505),0,2600 BLOCK E MIMI CIR,Wynnefield Heights,19.0,Black,Male,194482800.0,firearm,2012,19131.0
25,201203011106,2012-02-27 02:00:00+00:00,POINT (2700921.230779736 221140.3846877568),0,2900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Riverfront,3.0,Black,Male,194234400.0,firearm,2012,19148.0
24,201209008433,2012-02-27 00:00:00+00:00,POINT (2692999.764735544 242679.8930793329),0,1700 BLOCK WYLIE ST,Francisville,9.0,Black,Male,194227200.0,firearm,2012,19130.0
35,201222016386,2012-02-25 23:00:00+00:00,POINT (2692233.153989308 246850.9811810904),0,1800 BLOCK N 20TH ST,North Central,22.0,Black,Male,194137200.0,firearm,2012,19121.0
21,201219014719,2012-02-22 21:00:00+00:00,POINT (2670266.86102042 241546.8779596517),0,6300 BLOCK CALLOWHILL ST,Haddington,19.0,Black,Male,193870800.0,firearm,2012,19151.0
46,201224012984,2012-02-21 11:00:00+00:00,POINT (2708396.993393811 256449.281337214),1,3900 BLOCK PALMETTO ST,Juniata Park,24.0,White,Male,193748400.0,firearm,2012,19124.0
25,201203009431,2012-02-16 02:00:00+00:00,POINT (2694602.787284606 224313.7886574802),0,2300 BLOCK S MILDRED ST,Lower Moyamensing,3.0,White,Female,193284000.0,firearm,2012,19148.0
47,201215014004,2012-02-14 16:00:00+00:00,POINT (2724800.413846522 262749.1728649714),1,6500 BLOCK TORRESDALE AVE,Tacony,15.0,White,Male,193161600.0,firearm,2012,19135.0
25,201224010356,2012-02-13 16:00:00+00:00,POINT (2705838.632338758 251428.591850542),1,1800 BLOCK E ORLEANS ST,Richmond,24.0,White,Female,193075200.0,firearm,2012,19134.0
25,201214011169,2012-02-13 04:00:00+00:00,POINT (2690063.868350422 267778.735431945),0,5800 BLOCK BAYNTON ST,Germantown - Morton,14.0,Black,Male,193032000.0,firearm,2012,19144.0
27,201222012005,2012-02-11 17:00:00+00:00,POINT (2689917.719210318 244877.0734041413),0,2400 BLOCK MASTER ST,Sharswood,22.0,Black,Male,192906000.0,firearm,2012,19121.0
30,201214010671,2012-02-11 01:00:00+00:00,POINT (2694010.20492755 279117.9533244885),0,7600 BLOCK OGONTZ AVE,West Oak Lane,14.0,Black,Male,192848400.0,firearm,2012,19150.0
28,201208005228,2012-02-10 05:00:00+00:00,POINT (2731707.209709676 270831.5579459832),0,3500 BLOCK ARTHUR ST,Holmesburg,8.0,White,Male,192776400.0,firearm,2012,19136.0
